
time;ax;ay;az;wx;wy;wz;
15.7320;-0.6075;0.7541;-1.5209;-0.9424;0.0174;-0.4712;
15.7940;-0.6075;0.7541;-1.5209;-0.9424;0.0174;-0.4712;
15.7960;-0.6075;0.7541;-1.5209;-0.9424;0.0174;-0.4712;
15.7970;-0.6075;0.7541;-1.5209;-0.7330;0.1745;-0.3840;
15.7980;0.3841;1.3791;3.5305;-0.7330;0.1745;-0.3840;
15.8610;0.3841;1.3791;3.5305;-0.7330;0.1745;-0.3840;
15.8630;0.3841;1.3791;3.5305;-0.7330;0.1745;-0.3840;
15.8650;0.3841;1.3791;3.5305;0.0349;0.4538;0.0349;
15.8660;-2.7946;0.8146;-1.4834;0.0349;0.4538;0.0349;
15.9270;-2.7946;0.8146;-1.4834;0.0349;0.4538;0.0349;
15.9290;-2.7946;0.8146;-1.4834;0.0349;0.4538;0.0349;
15.9300;-2.7946;0.8146;-1.4834;0.4014;0.5061;0.2269;
15.9320;1.2630;-0.0361;3.0410;0.4014;0.5061;0.2269;
15.9930;1.2630;-0.0361;3.0410;0.4014;0.5061;0.2269;
15.9960;1.2630;-0.0361;3.0410;0.4014;0.5061;0.2269;
15.9970;1.2630;-0.0361;3.0410;0.5061;0.4363;0.2269;
15.9980;-1.3758;-1.5589;0.6918;0.5061;0.4363;0.2269;
16.0580;-1.3758;-1.5589;0.6918;0.5061;0.4363;0.2269;
16.0600;-1.3758;-1.5589;0.6918;0.5061;0.4363;0.2269;
16.0610;-1.3758;-1.5589;0.6918;0.5061;0.2792;0.1396;
16.0620;-2.3568;-0.1717;0.2534;0.5061;0.2792;0.1396;
16.1240;-2.3568;-0.1717;0.2534;0.5061;0.2792;0.1396;
16.1260;-2.3568;-0.1717;0.2534;0.5061;0.2792;0.1396;
16.1270;-2.3568;-0.1717;0.2534;0.4189;0.0872;0.0349;
16.1280;-0.6884;-2.4683;1.7293;0.4189;0.0872;0.0349;
16.1900;-0.6884;-2.4683;1.7293;0.4189;0.0872;0.0349;
16.1920;-0.6884;-2.4683;1.7293;0.4189;0.0872;0.0349;
16.1930;-0.6884;-2.4683;1.7293;0.3665;-0.0872;-0.1047;
16.1940;2.2289;-2.2115;-0.7045;0.3665;-0.0872;-0.1047;
16.2560;2.2289;-2.2115;-0.7045;0.3665;-0.0872;-0.1047;
16.2580;2.2289;-2.2115;-0.7045;0.3665;-0.0872;-0.1047;
16.2590;2.2289;-2.2115;-0.7045;-1.1344;-0.1047;-2.0594;
16.2600;2.8138;-2.6355;2.6821;-1.1344;-0.1047;-2.0594;
16.3220;2.8138;-2.6355;2.6821;-1.1344;-0.1047;-2.0594;
16.3260;2.8138;-2.6355;2.6821;-1.1344;-0.1047;-2.0594;
16.3270;2.8138;-2.6355;2.6821;-1.2217;-0.0872;-2.0594;
16.3280;-2.0323;0.6352;-1.4812;-1.2217;-0.0872;-2.0594;
16.3910;-2.0323;0.6352;-1.4812;-1.2217;-0.0872;-2.0594;
16.3910;-2.0323;0.6352;-1.4812;-1.2740;-0.0698;-2.0769;
16.3920;-0.8664;2.2103;0.5118;-1.2740;-0.0698;-2.0769;
16.3940;-0.8664;2.2103;0.5118;-1.2740;-0.0698;-2.0769;
16.4550;-0.8664;2.2103;0.5118;-1.2740;-0.0698;-2.0769;
16.4560;-0.8664;2.2103;0.5118;-1.2740;-0.0698;-2.0769;
16.4570;-0.8664;2.2103;0.5118;-0.0698;-0.2094;-0.3665;
16.4580;3.6149;3.2810;0.4335;-0.0698;-0.2094;-0.3665;
16.5220;3.6149;3.2810;0.4335;-0.0698;-0.2094;-0.3665;
16.5230;3.6149;3.2810;0.4335;-0.0698;-0.2094;-0.3665;
16.5240;3.6149;3.2810;0.4335;-0.0698;-0.2792;-0.3665;
16.5250;2.3262;2.7441;-0.3458;-0.0698;-0.2792;-0.3665;
16.5880;2.3262;2.7441;-0.3458;-0.0698;-0.2792;-0.3665;
16.5890;2.3262;2.7441;-0.3458;-0.0698;-0.2792;-0.3665;
16.5900;2.3262;2.7441;-0.3458;0.6283;-0.2618;0.6632;
16.5900;-9.0363;-3.1755;-5.9671;0.6283;-0.2618;0.6632;
16.6530;-9.0363;-3.1755;-5.9671;0.6283;-0.2618;0.6632;
16.6540;-9.0363;-3.1755;-5.9671;0.6283;-0.2618;0.6632;
16.6560;-9.0363;-3.1755;-5.9671;0.9250;-0.1047;1.3962;
16.6570;-0.9847;-0.2196;1.5968;0.9250;-0.1047;1.3962;
16.7220;-0.9847;-0.2196;1.5968;0.9250;-0.1047;1.3962;
16.7230;-0.9847;-0.2196;1.5968;0.9250;-0.1047;1.3962;
16.7240;-0.9847;-0.2196;1.5968;0.6981;-0.0698;1.3962;
16.7260;0.4114;-0.1563;0.9380;0.6981;-0.0698;1.3962;
16.7840;0.4114;-0.1563;0.9380;0.6981;-0.0698;1.3962;
16.7860;0.4114;-0.1563;0.9380;0.6981;-0.0698;1.3962;
16.7860;0.4114;-0.1563;0.9380;-0.3490;-0.1222;0.2269;
16.7870;1.2727;2.7877;3.4409;-0.3490;-0.1222;0.2269;
16.8510;1.2727;2.7877;3.4409;-0.3490;-0.1222;0.2269;
16.8520;1.2727;2.7877;3.4409;-0.3490;-0.1222;0.2269;
16.8530;1.2727;2.7877;3.4409;-0.8552;-0.2094;-0.5061;
16.8540;1.3391;-0.5040;1.1185;-0.8552;-0.2094;-0.5061;
16.9160;1.3391;-0.5040;1.1185;-0.8552;-0.2094;-0.5061;
16.9180;1.3391;-0.5040;1.1185;-0.8552;-0.2094;-0.5061;
16.9190;1.3391;-0.5040;1.1185;-0.5061;-0.1745;-0.5061;
16.9200;-1.1860;2.1456;-0.5060;-0.5061;-0.1745;-0.5061;
16.9820;-1.1860;2.1456;-0.5060;-0.5061;-0.1745;-0.5061;
16.9840;-1.1860;2.1456;-0.5060;-0.5061;-0.1745;-0.5061;
16.9850;-1.1860;2.1456;-0.5060;0.0174;-0.0524;-0.2094;
16.9860;1.8663;-0.7586;2.1644;0.0174;-0.0524;-0.2094;
17.0480;1.8663;-0.7586;2.1644;0.0174;-0.0524;-0.2094;
17.0500;1.8663;-0.7586;2.1644;0.0174;-0.0524;-0.2094;
17.0530;1.8663;-0.7586;2.1644;0.4712;0.0524;0.0872;
17.0600;0.4481;0.6459;-3.5668;0.4712;0.0524;0.0872;
17.1310;0.4481;0.6459;-3.5668;0.4712;0.0524;0.0872;
17.1320;0.4481;0.6459;-3.5668;0.4712;0.0524;0.0872;
17.1330;0.4481;0.6459;-3.5668;0.6632;0.0872;0.2094;
17.1340;-1.0273;0.3637;3.5795;0.6632;0.0872;0.2094;
17.1800;-1.0273;0.3637;3.5795;0.6632;0.0872;0.2094;
17.1820;-1.0273;0.3637;3.5795;0.6632;0.0872;0.2094;
17.1830;-1.0273;0.3637;3.5795;0.6806;0.0524;0.2094;
17.1840;-2.7759;-0.2459;0.7354;0.6806;0.0524;0.2094;
17.2470;-2.7759;-0.2459;0.7354;0.6806;0.0524;0.2094;
17.2490;-2.7759;-0.2459;0.7354;0.6806;0.0524;0.2094;
17.2500;-2.7759;-0.2459;0.7354;0.5934;-0.0698;0.1396;
17.2520;-3.8396;-1.3781;0.1142;0.5934;-0.0698;0.1396;
17.3130;-3.8396;-1.3781;0.1142;0.5934;-0.0698;0.1396;
17.3150;-3.8396;-1.3781;0.1142;0.5934;-0.0698;0.1396;
17.3170;-3.8396;-1.3781;0.1142;0.4363;-0.2269;0.0174;
17.3180;-0.2235;-0.4678;1.2438;0.4363;-0.2269;0.0174;
17.3780;-0.2235;-0.4678;1.2438;0.4363;-0.2269;0.0174;
17.3810;-0.2235;-0.4678;1.2438;0.4363;-0.2269;0.0174;
17.3820;-0.2235;-0.4678;1.2438;0.3141;-0.4014;-0.1222;
17.3830;4.8119;-5.7622;3.3824;0.3141;-0.4014;-0.1222;
17.4440;4.8119;-5.7622;3.3824;0.3141;-0.4014;-0.1222;
17.4460;4.8119;-5.7622;3.3824;0.3141;-0.4014;-0.1222;
17.4470;4.8119;-5.7622;3.3824;0.1920;-0.4712;-0.2618;
17.4480;-1.0332;1.4958;-1.7695;0.1920;-0.4712;-0.2618;
17.5110;-1.0332;1.4958;-1.7695;0.1920;-0.4712;-0.2618;
17.5120;-1.0332;1.4958;-1.7695;0.1920;-0.4712;-0.2618;
17.5130;-1.0332;1.4958;-1.7695;-0.3840;-0.4189;-0.7505;
17.5140;-0.2233;2.7305;0.2163;-0.3840;-0.4189;-0.7505;
17.5760;-0.2233;2.7305;0.2163;-0.3840;-0.4189;-0.7505;
17.5780;-0.2233;2.7305;0.2163;-0.3840;-0.4189;-0.7505;
17.5800;-0.2233;2.7305;0.2163;-1.3613;-0.2967;-1.5184;
17.5810;2.5209;3.1863;0.1979;-1.3613;-0.2967;-1.5184;
17.6430;2.5209;3.1863;0.1979;-1.3613;-0.2967;-1.5184;
17.6450;2.5209;3.1863;0.1979;-1.3613;-0.2967;-1.5184;
17.6460;2.5209;3.1863;0.1979;-1.3962;-0.2618;-1.5184;
17.6480;2.9794;3.6385;-1.3055;-1.3962;-0.2618;-1.5184;
17.7090;2.9794;3.6385;-1.3055;-1.3962;-0.2618;-1.5184;
17.7110;2.9794;3.6385;-1.3055;-1.3962;-0.2618;-1.5184;
17.7120;2.9794;3.6385;-1.3055;-0.6108;-0.1745;-0.7156;
17.7140;-7.4940;-5.1469;-8.9194;-0.6108;-0.1745;-0.7156;
17.7750;-7.4940;-5.1469;-8.9194;-0.6108;-0.1745;-0.7156;
17.7770;-7.4940;-5.1469;-8.9194;-0.6108;-0.1745;-0.7156;
17.7780;-7.4940;-5.1469;-8.9194;1.0995;-0.1396;1.0472;
17.7800;-4.8304;0.2437;-0.8266;1.0995;-0.1396;1.0472;
17.8410;-4.8304;0.2437;-0.8266;1.0995;-0.1396;1.0472;
17.8440;-4.8304;0.2437;-0.8266;1.0995;-0.1396;1.0472;
17.8450;-4.8304;0.2437;-0.8266;1.0123;-0.0174;1.1519;
17.8470;4.2849;-1.0477;-3.0717;1.0123;-0.0174;1.1519;
17.9070;4.2849;-1.0477;-3.0717;1.0123;-0.0174;1.1519;
17.9090;4.2849;-1.0477;-3.0717;1.0123;-0.0174;1.1519;
17.9100;4.2849;-1.0477;-3.0717;-0.2792;-0.0174;0.2443;
17.9120;2.6755;1.9887;3.6639;-0.2792;-0.0174;0.2443;
18.0870;2.6755;1.9887;3.6639;-0.2792;-0.0174;0.2443;
18.0890;2.6755;1.9887;3.6639;-0.4538;0.0698;-0.1745;
18.0900;2.6755;1.9887;3.6639;-0.4538;0.0698;-0.1745;
18.1000;2.6755;1.9887;3.6639;-0.4538;0.0698;-0.1745;
18.1010;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1020;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1030;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1040;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1110;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1120;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1130;0.2009;1.1742;5.2681;-0.4538;0.0698;-0.1745;
18.1140;0.2009;1.1742;5.2681;-0.2792;0.1222;-0.0349;
18.1150;-1.0650;0.7573;2.1812;-0.2792;0.1222;-0.0349;
18.1700;-1.0650;0.7573;2.1812;-0.2792;0.1222;-0.0349;
18.1720;-1.0650;0.7573;2.1812;-0.2792;0.1222;-0.0349;
18.1730;-1.0650;0.7573;2.1812;0.1920;0.3141;0.3316;
18.1740;1.4233;0.0453;-2.1788;0.1920;0.3141;0.3316;
18.2360;1.4233;0.0453;-2.1788;0.1920;0.3141;0.3316;
18.2380;1.4233;0.0453;-2.1788;0.1920;0.3141;0.3316;
18.2390;1.4233;0.0453;-2.1788;0.5585;0.4538;0.5061;
18.2400;-0.5610;-1.4001;-0.7658;0.5585;0.4538;0.5061;
18.3020;-0.5610;-1.4001;-0.7658;0.5585;0.4538;0.5061;
18.3050;-0.5610;-1.4001;-0.7658;0.5585;0.4538;0.5061;
18.3060;-0.5610;-1.4001;-0.7658;0.6108;0.4363;0.3665;
18.3060;-3.4028;-0.2325;0.8816;0.6108;0.4363;0.3665;
18.3680;-3.4028;-0.2325;0.8816;0.6108;0.4363;0.3665;
18.3750;-3.4028;-0.2325;0.8816;0.6108;0.4363;0.3665;
18.3760;-3.4028;-0.2325;0.8816;0.5585;0.2792;0.1571;
18.3770;-3.1516;-1.2295;-0.2802;0.5585;0.2792;0.1571;
18.4380;-3.1516;-1.2295;-0.2802;0.5585;0.2792;0.1571;
18.4390;-3.1516;-1.2295;-0.2802;0.5585;0.2792;0.1571;
18.4400;-3.1516;-1.2295;-0.2802;-0.0349;0.0000;-0.5236;
18.4410;2.4388;-2.3541;0.0540;-0.0349;0.0000;-0.5236;
18.5030;2.4388;-2.3541;0.0540;-0.0349;0.0000;-0.5236;
18.5030;2.4388;-2.3541;0.0540;-1.0646;-0.0174;-1.4137;
18.5050;4.3378;-3.8343;2.6912;-1.0646;-0.0174;-1.4137;
18.5060;4.3378;-3.8343;2.6912;-1.0646;-0.0174;-1.4137;
18.5690;4.3378;-3.8343;2.6912;-1.0646;-0.0174;-1.4137;
18.5700;4.3378;-3.8343;2.6912;-1.1693;0.0000;-1.3439;
18.5710;-0.9474;0.6378;-1.0953;-1.1693;0.0000;-1.3439;
18.5720;-0.9474;0.6378;-1.0953;-1.1693;0.0000;-1.3439;
18.6440;-0.9474;0.6378;-1.0953;-1.1693;0.0000;-1.3439;
18.6450;-0.9474;0.6378;-1.0953;-1.1693;0.0000;-1.3439;
18.6470;-0.9474;0.6378;-1.0953;-1.2042;0.0174;-1.3089;
18.6480;-1.0512;2.1969;-0.7992;-1.2042;0.0174;-1.3089;
18.6990;-1.0512;2.1969;-0.7992;-1.2042;0.0174;-1.3089;
18.7010;-1.0512;2.1969;-0.7992;-1.2042;0.0174;-1.3089;
18.7020;-1.0512;2.1969;-0.7992;-0.0174;-0.0872;-0.2094;
18.7040;2.0246;2.2163;0.6137;-0.0174;-0.0872;-0.2094;
18.7780;2.0246;2.2163;0.6137;-0.0174;-0.0872;-0.2094;
18.7790;2.0246;2.2163;0.6137;-0.0174;-0.2792;-0.2094;
18.7800;4.1432;4.0814;-0.2746;-0.0174;-0.2792;-0.2094;
18.7810;4.1432;4.0814;-0.2746;-0.0174;-0.2792;-0.2094;
18.8300;4.1432;4.0814;-0.2746;-0.0174;-0.2792;-0.2094;
18.8330;4.1432;4.0814;-0.2746;-0.0174;-0.2792;-0.2094;
18.8340;4.1432;4.0814;-0.2746;0.6108;-0.2967;0.3316;
18.8350;-5.3520;-2.5173;-8.8187;0.6108;-0.2967;0.3316;
18.9040;-5.3520;-2.5173;-8.8187;0.6108;-0.2967;0.3316;
18.9050;-5.3520;-2.5173;-8.8187;0.6108;-0.2967;0.3316;
18.9070;-5.3520;-2.5173;-8.8187;0.8552;-0.1571;0.8377;
18.9080;-3.7970;2.5922;-0.9904;0.8552;-0.1571;0.8377;
18.9630;-3.7970;2.5922;-0.9904;0.8552;-0.1571;0.8377;
18.9650;-3.7970;2.5922;-0.9904;0.8552;-0.1571;0.8377;
18.9660;-3.7970;2.5922;-0.9904;0.6458;0.0174;1.0472;
18.9680;1.3690;-6.7368;-5.0017;0.6458;0.0174;1.0472;
19.0360;1.3690;-6.7368;-5.0017;0.6458;0.0174;1.0472;
19.0380;1.3690;-6.7368;-5.0017;0.6458;0.0174;1.0472;
19.0390;1.3690;-6.7368;-5.0017;0.0349;0.0174;0.5934;
19.0390;0.2232;4.2541;5.0779;0.0349;0.0174;0.5934;
19.1010;0.2232;4.2541;5.0779;0.0349;0.0174;0.5934;
19.1030;0.2232;4.2541;5.0779;0.0349;0.0174;0.5934;
19.1050;0.2232;4.2541;5.0779;-0.8552;-0.0698;-0.2967;
19.1090;1.1264;-0.4330;2.1377;-0.8552;-0.0698;-0.2967;
19.1610;1.1264;-0.4330;2.1377;-0.8552;-0.0698;-0.2967;
19.1630;1.1264;-0.4330;2.1377;-0.8552;-0.0698;-0.2967;
19.1640;1.1264;-0.4330;2.1377;-0.8028;-0.0872;-0.4014;
19.1660;-0.5541;2.2531;-1.2878;-0.8028;-0.0872;-0.4014;
19.2270;-0.5541;2.2531;-1.2878;-0.8028;-0.0872;-0.4014;
19.2290;-0.5541;2.2531;-1.2878;-0.8028;-0.0872;-0.4014;
19.2300;-0.5541;2.2531;-1.2878;-0.4538;0.0349;-0.2967;
19.2320;-0.4084;0.2903;3.6001;-0.4538;0.0349;-0.2967;
19.2980;-0.4084;0.2903;3.6001;-0.4538;0.0349;-0.2967;
19.2990;-0.4084;0.2903;3.6001;0.0000;0.2269;-0.0349;
19.3000;0.4612;0.1086;-1.1400;0.0000;0.2269;-0.0349;
19.3010;0.4612;0.1086;-1.1400;0.0000;0.2269;-0.0349;
19.3580;0.4612;0.1086;-1.1400;0.0000;0.2269;-0.0349;
19.3600;0.4612;0.1086;-1.1400;0.0000;0.2269;-0.0349;
19.3610;0.4612;0.1086;-1.1400;0.4712;0.3665;0.1745;
19.3620;-0.9368;-1.4414;-0.2631;0.4712;0.3665;0.1745;
19.4240;-0.9368;-1.4414;-0.2631;0.4712;0.3665;0.1745;
19.4270;-0.9368;-1.4414;-0.2631;0.4712;0.3665;0.1745;
19.4280;-0.9368;-1.4414;-0.2631;0.6458;0.3665;0.1745;
19.4290;-3.8467;0.1500;1.2371;0.6458;0.3665;0.1745;
19.4900;-3.8467;0.1500;1.2371;0.6458;0.3665;0.1745;
19.4920;-3.8467;0.1500;1.2371;0.6458;0.3665;0.1745;
19.4940;-3.8467;0.1500;1.2371;0.6632;0.2443;0.0872;
19.4950;-2.7129;-1.1917;0.0796;0.6632;0.2443;0.0872;
19.5570;-2.7129;-1.1917;0.0796;0.6632;0.2443;0.0872;
19.5590;-2.7129;-1.1917;0.0796;0.6632;0.2443;0.0872;
19.5610;-2.7129;-1.1917;0.0796;0.1396;0.1222;-0.5236;
19.5620;-0.4556;-0.0878;0.8541;0.1396;0.1222;-0.5236;
19.6230;-0.4556;-0.0878;0.8541;0.1396;0.1222;-0.5236;
19.6250;-0.4556;-0.0878;0.8541;0.1396;0.1222;-0.5236;
19.6260;-0.4556;-0.0878;0.8541;-0.9773;0.0524;-1.5358;
19.6280;4.2045;-5.2724;3.0029;-0.9773;0.0524;-1.5358;
19.6890;4.2045;-5.2724;3.0029;-0.9773;0.0524;-1.5358;
19.6910;4.2045;-5.2724;3.0029;-0.9773;0.0524;-1.5358;
19.6920;4.2045;-5.2724;3.0029;-1.1344;0.1222;-1.3962;
19.6940;0.2443;-0.1883;-1.3063;-1.1344;0.1222;-1.3962;
19.7550;0.2443;-0.1883;-1.3063;-1.1344;0.1222;-1.3962;
19.7570;0.2443;-0.1883;-1.3063;-1.1344;0.1222;-1.3962;
19.7590;0.2443;-0.1883;-1.3063;-0.7854;0.1396;-0.8377;
19.7600;-0.7316;1.9456;-0.6068;-0.7854;0.1396;-0.8377;
19.8210;-0.7316;1.9456;-0.6068;-0.7854;0.1396;-0.8377;
19.8230;-0.7316;1.9456;-0.6068;-0.7854;0.1396;-0.8377;
19.8240;-0.7316;1.9456;-0.6068;0.0000;0.0174;-0.0349;
19.8270;2.5949;2.4892;0.6522;0.0000;0.0174;-0.0349;
19.8870;2.5949;2.4892;0.6522;0.0000;0.0174;-0.0349;
19.8890;2.5949;2.4892;0.6522;0.0000;0.0174;-0.0349;
19.8900;2.5949;2.4892;0.6522;0.0000;-0.1571;-0.0349;
19.8910;4.0264;4.3587;-1.2357;0.0000;-0.1571;-0.0349;
19.9520;4.0264;4.3587;-1.2357;0.0000;-0.1571;-0.0349;
19.9540;4.0264;4.3587;-1.2357;0.0000;-0.1571;-0.0349;
19.9570;4.0264;4.3587;-1.2357;1.1693;-0.1920;1.2391;
19.9590;-3.4359;-0.8991;-6.0641;1.1693;-0.1920;1.2391;
20.0190;-3.4359;-0.8991;-6.0641;1.1693;-0.1920;1.2391;
20.0210;-3.4359;-0.8991;-6.0641;1.1693;-0.1920;1.2391;
20.0230;-3.4359;-0.8991;-6.0641;1.1344;-0.0872;1.4137;
20.0240;-6.1441;1.2766;-1.5885;1.1344;-0.0872;1.4137;
20.0880;-6.1441;1.2766;-1.5885;1.1344;-0.0872;1.4137;
20.0890;-6.1441;1.2766;-1.5885;1.1344;-0.0872;1.4137;
20.0900;-6.1441;1.2766;-1.5885;0.9250;0.1047;1.5533;
20.0910;0.7551;-7.9064;-4.2154;0.9250;0.1047;1.5533;
20.1500;0.7551;-7.9064;-4.2154;0.9250;0.1047;1.5533;
20.1520;0.7551;-7.9064;-4.2154;0.9250;0.1047;1.5533;
20.1530;0.7551;-7.9064;-4.2154;-0.7330;0.1047;0.0174;
20.1540;2.1745;5.3406;4.1516;-0.7330;0.1047;0.0174;
20.2160;2.1745;5.3406;4.1516;-0.7330;0.1047;0.0174;
20.2180;2.1745;5.3406;4.1516;-0.7330;0.1047;0.0174;
20.2190;2.1745;5.3406;4.1516;-0.9075;0.0174;-0.2792;
20.2200;3.9146;0.4423;1.5366;-0.9075;0.0174;-0.2792;
20.2820;3.9146;0.4423;1.5366;-0.9075;0.0174;-0.2792;
20.2840;3.9146;0.4423;1.5366;-0.9075;0.0174;-0.2792;
20.2850;3.9146;0.4423;1.5366;-0.8377;0.0000;-0.4887;
20.2860;0.2861;-0.7892;0.0769;-0.8377;0.0000;-0.4887;
20.3480;0.2861;-0.7892;0.0769;-0.8377;0.0000;-0.4887;
20.3510;0.2861;-0.7892;0.0769;-0.8377;0.0000;-0.4887;
20.3510;0.2861;-0.7892;0.0769;-0.2967;0.1047;-0.3316;
20.3520;-0.3028;1.1325;4.7890;-0.2967;0.1047;-0.3316;
20.4140;-0.3028;1.1325;4.7890;-0.2967;0.1047;-0.3316;
20.4160;-0.3028;1.1325;4.7890;-0.2967;0.1047;-0.3316;
20.4170;-0.3028;1.1325;4.7890;0.1920;0.2443;0.0524;
20.4180;-0.1890;-0.3650;-1.2638;0.1920;0.2443;0.0524;
20.4800;-0.1890;-0.3650;-1.2638;0.1920;0.2443;0.0524;
20.4850;-0.1890;-0.3650;-1.2638;0.1920;0.2443;0.0524;
20.4860;-0.1890;-0.3650;-1.2638;0.5585;0.3490;0.3316;
20.4870;0.7368;-0.6392;1.8515;0.5585;0.3490;0.3316;
20.5460;0.7368;-0.6392;1.8515;0.5585;0.3490;0.3316;
20.5480;0.7368;-0.6392;1.8515;0.5585;0.3490;0.3316;
20.5490;0.7368;-0.6392;1.8515;0.7330;0.3490;0.3840;
20.5490;-1.9009;-0.2957;-0.8424;0.7330;0.3490;0.3840;
20.6140;-1.9009;-0.2957;-0.8424;0.7330;0.3490;0.3840;
20.6150;-1.9009;-0.2957;-0.8424;0.2094;0.1920;-0.3316;
20.6160;-2.3578;-0.1360;0.2659;0.2094;0.1920;-0.3316;
20.6160;-2.3578;-0.1360;0.2659;0.2094;0.1920;-0.3316;
20.6920;-2.3578;-0.1360;0.2659;0.2094;0.1920;-0.3316;
20.6920;-2.3578;-0.1360;0.2659;-0.8203;0.0524;-1.4660;
20.6930;-0.6006;-2.3270;1.2623;-0.8203;0.0524;-1.4660;
20.6940;-0.6006;-2.3270;1.2623;-0.8203;0.0524;-1.4660;
20.7440;-0.6006;-2.3270;1.2623;-0.8203;0.0524;-1.4660;
20.7460;-0.6006;-2.3270;1.2623;-0.8203;0.0524;-1.4660;
20.7470;-0.6006;-2.3270;1.2623;-1.0646;-0.0524;-1.4311;
20.7490;3.0756;-4.6227;2.0389;-1.0646;-0.0524;-1.4311;
20.8190;3.0756;-4.6227;2.0389;-1.0646;-0.0524;-1.4311;
20.8200;3.0756;-4.6227;2.0389;-1.0646;-0.0524;-1.4311;
20.8210;3.0756;-4.6227;2.0389;-1.1344;-0.0698;-1.2915;
20.8220;3.7257;-1.9711;2.2735;-1.1344;-0.0698;-1.2915;
20.8760;3.7257;-1.9711;2.2735;-1.1344;-0.0698;-1.2915;
20.8780;3.7257;-1.9711;2.2735;-1.1344;-0.0698;-1.2915;
20.8790;3.7257;-1.9711;2.2735;-0.0349;-0.1745;0.2443;
20.8800;-1.0731;0.8518;-1.4388;-0.0349;-0.1745;0.2443;
20.9490;-1.0731;0.8518;-1.4388;-0.0349;-0.1745;0.2443;
20.9530;-1.0731;0.8518;-1.4388;-0.0349;-0.1745;0.2443;
20.9540;-1.0731;0.8518;-1.4388;-0.0349;-0.2618;0.1571;
20.9550;-1.0580;2.2398;-0.8572;-0.0349;-0.2618;0.1571;
21.0090;-1.0580;2.2398;-0.8572;-0.0349;-0.2618;0.1571;
21.0110;-1.0580;2.2398;-0.8572;-0.0349;-0.2618;0.1571;
21.0120;-1.0580;2.2398;-0.8572;-0.0349;-0.4887;-0.2967;
21.0140;2.6793;4.3757;-0.4604;-0.0349;-0.4887;-0.2967;
21.0830;2.6793;4.3757;-0.4604;-0.0349;-0.4887;-0.2967;
21.0840;2.6793;4.3757;-0.4604;-0.0349;-0.4887;-0.2967;
21.0860;2.6793;4.3757;-0.4604;-0.0698;-0.5585;-0.3840;
21.0870;2.2902;3.9535;-0.7205;-0.0698;-0.5585;-0.3840;
21.1400;2.2902;3.9535;-0.7205;-0.0698;-0.5585;-0.3840;
21.1420;2.2902;3.9535;-0.7205;-0.0698;-0.5585;-0.3840;
21.1430;2.2902;3.9535;-0.7205;0.7330;-0.4363;0.4887;
21.1440;-6.6984;0.2488;-4.3580;0.7330;-0.4363;0.4887;
21.2080;-6.6984;0.2488;-4.3580;0.7330;-0.4363;0.4887;
21.2090;-6.6984;0.2488;-4.3580;0.7330;-0.4363;0.4887;
21.2100;-6.6984;0.2488;-4.3580;0.6806;-0.2618;0.6806;
21.2110;-1.8315;-5.2961;1.8239;0.6806;-0.2618;0.6806;
21.2720;-1.8315;-5.2961;1.8239;0.6806;-0.2618;0.6806;
21.2740;-1.8315;-5.2961;1.8239;0.6806;-0.2618;0.6806;
21.2760;-1.8315;-5.2961;1.8239;0.5061;-0.0872;0.7156;
21.2770;3.7539;-0.8805;-1.8486;0.5061;-0.0872;0.7156;
21.3390;3.7539;-0.8805;-1.8486;0.5061;-0.0872;0.7156;
21.3410;3.7539;-0.8805;-1.8486;0.5061;-0.0872;0.7156;
21.3420;3.7539;-0.8805;-1.8486;-0.4189;-0.0349;-0.0872;
21.3440;2.7210;2.5784;3.0809;-0.4189;-0.0349;-0.0872;
21.4050;2.7210;2.5784;3.0809;-0.4189;-0.0349;-0.0872;
21.4070;2.7210;2.5784;3.0809;-0.4189;-0.0349;-0.0872;
21.4090;2.7210;2.5784;3.0809;-0.8726;-0.0174;-0.5585;
21.4100;1.3461;-1.4059;1.8360;-0.8726;-0.0174;-0.5585;
21.4710;1.3461;-1.4059;1.8360;-0.8726;-0.0174;-0.5585;
21.4730;1.3461;-1.4059;1.8360;-0.8726;-0.0174;-0.5585;
21.4740;1.3461;-1.4059;1.8360;-0.7679;0.0349;-0.5061;
21.4760;-2.4122;2.1994;-2.3509;-0.7679;0.0349;-0.5061;
21.5370;-2.4122;2.1994;-2.3509;-0.7679;0.0349;-0.5061;
21.5390;-2.4122;2.1994;-2.3509;-0.7679;0.0349;-0.5061;
21.5400;-2.4122;2.1994;-2.3509;-0.3840;0.1047;-0.1571;
21.5420;1.0410;-0.3212;4.6454;-0.3840;0.1047;-0.1571;
21.6020;1.0410;-0.3212;4.6454;-0.3840;0.1047;-0.1571;
21.6050;1.0410;-0.3212;4.6454;-0.3840;0.1047;-0.1571;
21.6060;1.0410;-0.3212;4.6454;0.1745;0.2269;0.3316;
21.6070;-0.2159;0.6246;-3.2331;0.1745;0.2269;0.3316;
