
time;ax;ay;az;wx;wy;wz;
6.8620;0.9769;1.2362;-3.7649;-0.3316;0.3316;-0.4363;
6.8630;0.9769;1.2362;-3.7649;-0.5410;0.4712;-0.7156;
6.8640;3.7767;2.0787;-4.4291;-0.5410;0.4712;-0.7156;
6.9440;3.7767;2.0787;-4.4291;-0.5410;0.4712;-0.7156;
6.9450;3.7767;2.0787;-4.4291;-0.6806;0.5061;-0.9948;
6.9480;2.4477;2.1619;-3.1150;-0.6806;0.5061;-0.9948;
6.9490;2.4477;2.1619;-3.1150;-0.6806;0.5061;-0.9948;
6.9920;2.4477;2.1619;-3.1150;-0.6806;0.5061;-0.9948;
6.9940;2.4477;2.1619;-3.1150;-0.6806;0.5061;-0.9948;
6.9950;2.4477;2.1619;-3.1150;-0.6981;0.3490;-1.0995;
6.9970;1.2863;-0.7731;-5.3776;-0.6981;0.3490;-1.0995;
7.0570;1.2863;-0.7731;-5.3776;-0.6981;0.3490;-1.0995;
7.0630;1.2863;-0.7731;-5.3776;-0.6981;0.3490;-1.0995;
7.0640;1.2863;-0.7731;-5.3776;-0.6458;-0.0524;-1.0821;
7.0730;4.6747;-0.2609;3.3050;-0.6458;-0.0524;-1.0821;
7.1230;4.6747;-0.2609;3.3050;-0.6458;-0.0524;-1.0821;
7.1250;4.6747;-0.2609;3.3050;-0.6458;-0.0524;-1.0821;
7.1260;4.6747;-0.2609;3.3050;-0.5410;-0.5061;-0.9075;
7.1270;1.1996;-0.6450;-2.4037;-0.5410;-0.5061;-0.9075;
7.1900;1.1996;-0.6450;-2.4037;-0.5410;-0.5061;-0.9075;
7.1920;1.1996;-0.6450;-2.4037;-0.5410;-0.5061;-0.9075;
7.1930;1.1996;-0.6450;-2.4037;-0.4014;-0.8552;-0.7505;
7.1940;7.3288;-1.5228;-2.3562;-0.4014;-0.8552;-0.7505;
7.2550;7.3288;-1.5228;-2.3562;-0.4014;-0.8552;-0.7505;
7.2580;7.3288;-1.5228;-2.3562;-0.4014;-0.8552;-0.7505;
7.2590;7.3288;-1.5228;-2.3562;-0.2094;-0.9075;-0.5061;
7.2600;6.6411;-1.3230;-8.0799;-0.2094;-0.9075;-0.5061;
7.3210;6.6411;-1.3230;-8.0799;-0.2094;-0.9075;-0.5061;
7.3230;6.6411;-1.3230;-8.0799;-0.2094;-0.9075;-0.5061;
7.3250;6.6411;-1.3230;-8.0799;-0.0174;-0.7505;-0.2967;
7.3260;-1.2761;-2.0988;1.3293;-0.0174;-0.7505;-0.2967;
7.3880;-1.2761;-2.0988;1.3293;-0.0174;-0.7505;-0.2967;
7.3900;-1.2761;-2.0988;1.3293;-0.0174;-0.7505;-0.2967;
7.3920;-1.2761;-2.0988;1.3293;0.0872;-0.5061;-0.1745;
7.3940;-2.7933;2.2490;2.8812;0.0872;-0.5061;-0.1745;
7.4530;-2.7933;2.2490;2.8812;0.0872;-0.5061;-0.1745;
7.4550;-2.7933;2.2490;2.8812;0.0872;-0.5061;-0.1745;
7.4560;-2.7933;2.2490;2.8812;0.1047;-0.4014;-0.1222;
7.4580;-1.3879;5.4309;-2.7943;0.1047;-0.4014;-0.1222;
7.5190;-1.3879;5.4309;-2.7943;0.1047;-0.4014;-0.1222;
7.5220;-1.3879;5.4309;-2.7943;0.1047;-0.4014;-0.1222;
7.5240;-1.3879;5.4309;-2.7943;0.1047;-0.3840;-0.0349;
7.5250;-2.0722;2.4713;-0.6978;0.1047;-0.3840;-0.0349;
7.5850;-2.0722;2.4713;-0.6978;0.1047;-0.3840;-0.0349;
7.6010;-2.0722;2.4713;-0.6978;0.1047;-0.3840;-0.0349;
7.6050;-2.0722;2.4713;-0.6978;0.1920;-0.3141;0.1047;
7.6200;-1.7119;-3.9722;12.3843;0.1920;-0.3141;0.1047;
7.6510;-1.7119;-3.9722;12.3843;0.1920;-0.3141;0.1047;
7.6530;-1.7119;-3.9722;12.3843;0.1920;-0.3141;0.1047;
7.6550;-1.7119;-3.9722;12.3843;0.2443;-0.1396;0.2094;
7.6560;-1.8317;-2.2275;7.8961;0.2443;-0.1396;0.2094;
7.7170;-1.8317;-2.2275;7.8961;0.2443;-0.1396;0.2094;
7.7190;-1.8317;-2.2275;7.8961;0.2443;-0.1396;0.2094;
7.7200;-1.8317;-2.2275;7.8961;0.3490;0.1047;0.2967;
7.7210;-0.9476;-1.3853;0.1908;0.3490;0.1047;0.2967;
7.7820;-0.9476;-1.3853;0.1908;0.3490;0.1047;0.2967;
7.7850;-0.9476;-1.3853;0.1908;0.3490;0.1047;0.2967;
7.7860;-0.9476;-1.3853;0.1908;0.6806;0.5934;0.4887;
